0,0,2022/9/9,,,,,,,,,,,,
172,172,2020/9/10,172.0,谈《诗·秦风·小戎》“乱我心曲”之“乱”及文字考释的重要性,徐在国,安徽大学学报(哲学社会科学版),期刊,4.0,378.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=172&recid=&FileName=ADZS202005010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 徐在国,《小戎》; 乱我心曲; 乱; 挠; 安大简1;,社会科学Ⅱ辑; 哲学与人文科学,中国文学; 考古
173,173,2020/9/10,173.0,1930年代上海舆论空间与青年丁玲的生成,杨小露,安徽大学学报(哲学社会科学版),期刊,2.0,418.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=173&recid=&FileName=ADZS202005005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 杨小露,丁玲; 上海; 舆论; 舆论空间;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,中国文学; 出版
174,174,2020/9/10,174.0,上古汉语中的“肉”“内”讹混现象研究,陈世庆,安徽大学学报(哲学社会科学版),期刊,1.0,197.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=174&recid=&FileName=ADZS202005011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 陈世庆,上古汉语; “肉”“内”讹混; 新考; 古文字;,社会科学Ⅱ辑; 哲学与人文科学,中国语言文字
175,175,2020/9/10,175.0,乾隆朝民间献书与徽州学人的“不朽”理想——以余元遴进献汪绂遗书为中心的考察,王献松,安徽大学学报(哲学社会科学版),期刊,1.0,142.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=175&recid=&FileName=ADZS202005001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王献松,徽州; 汪绂; 余元遴; 朱筠; 《四库全书》; “三不朽”; 朱子学;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,中国古代史; 图书情报与数字图书馆
176,176,2020/9/10,176.0,清代徽州的基层科举参与和社会流动——以道光休宁县王百龄府试讼案为中心,叶鹏,安徽大学学报(哲学社会科学版),期刊,,275.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=176&recid=&FileName=ADZS202005002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 叶鹏,科举; 童试; 佃仆; 徽州; 休宁; 社会流动;,社会科学Ⅱ辑; 哲学与人文科学; 社会科学Ⅰ辑,中国古代史; 法理、法史
177,177,2020/9/10,177.0,马克思资本批判的诗性隐喻谱系,李瑞瑞; 孙迎光,安徽大学学报(哲学社会科学版),期刊,3.0,419.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=177&recid=&FileName=ADZS202005004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 李瑞瑞1,2 孙迎光1",马克思; 《资本论》; 幽灵; 诗性隐喻谱系;,社会科学Ⅱ辑; 社会科学Ⅰ辑; 经济与管理科学,马克思主义; 经济理论及经济思想史
178,178,2020/9/10,178.0,反思生命与政治关系的三重空间——对福柯生命政治的一个扩展理解,汤明洁,安徽大学学报(哲学社会科学版),期刊,1.0,576.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=178&recid=&FileName=ADZS202005003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 汤明洁,福柯; 生命政治; 政治恰切; 异托邦; 治理术;,社会科学Ⅱ辑; 社会科学Ⅰ辑,政治学
179,179,2020/9/10,179.0,互联网使用对农民非制度化政治参与的影响——基于SEM的政治价值观中介效应检验,边晓慧; 苏振华,安徽大学学报(哲学社会科学版),期刊,4.0,1143.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=179&recid=&FileName=ADZS202005018&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 边晓慧1 苏振华2,互联网使用; 非制度化政治参与; 政治价值观; 信息性使用; 娱乐性使用;,社会科学Ⅱ辑; 社会科学Ⅰ辑,政党及群众组织
180,180,2020/9/10,180.0,全要素且可解释智能化再犯风险评估指标体系的理论架构,狄小华,安徽大学学报(哲学社会科学版),期刊,,310.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=180&recid=&FileName=ADZS202005012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 狄小华,再犯风险; 智能评估; 全要素; 可解释; 指标体系;,社会科学Ⅱ辑; 社会科学Ⅰ辑,公安
181,181,2020/9/10,181.0,盗赃物善意取得之法构造——兼论《民法典》相关规则法律适用,朱庆; 王萍萍,安徽大学学报(哲学社会科学版),期刊,3.0,1680.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=181&recid=&FileName=ADZS202005013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 朱庆 王萍萍,盗赃物; 善意取得; 民法典; 刑民分层;,社会科学Ⅱ辑; 社会科学Ⅰ辑,民商法
182,182,2020/9/10,182.0,我国刑法立法观的选择与协调——以对刑法及相关规范的实证分析为视角,储陈城; 刘睿,安徽大学学报(哲学社会科学版),期刊,7.0,550.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=182&recid=&FileName=ADZS202005014&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 储陈城1 刘睿1,2",积极立法观; 消极立法观; 风险社会; 犯罪标签; 科学立法;,社会科学Ⅱ辑; 社会科学Ⅰ辑,刑法
183,183,2020/9/10,183.0,两类货币政策对债券市场流动性的时变影响——基于TVP-SV-SVAR模型的分析,姚登宝; 郑超雪,安徽大学学报(哲学社会科学版),期刊,3.0,449.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=183&recid=&FileName=ADZS202005016&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 姚登宝1 郑超雪2,“数量型”货币政策; “价格型”货币政策; 债券市场; 流动性; 时变性;,社会科学Ⅱ辑; 经济与管理科学,金融; 证券; 投资
184,184,2020/9/10,184.0,长三角更高质量一体化发展:成效进展、空间分异与空间关联,滕堂伟; 林蕙灵; 胡森林,安徽大学学报(哲学社会科学版),期刊,13.0,1125.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=184&recid=&FileName=ADZS202005017&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 滕堂伟1 林蕙灵1 胡森林2,高质量发展; 区域一体化; 协调发展; 绿色发展; 长三角;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革
185,185,2020/7/10,185.0,德国浪漫派的历史境遇——兼主持语,韩水法,安徽大学学报(哲学社会科学版),期刊,,273.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=185&recid=&FileName=ADZS202004005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 韩水法,德国浪漫派; 法国大革命; 勃兰兑斯; 诺瓦利斯; 天主教;,社会科学Ⅱ辑; 哲学与人文科学,世界文学; 世界历史
186,186,2020/7/10,186.0,古今之争与德国早期浪漫派对文学现代性的理解——以弗·施勒格尔《论古希腊诗研究》为例,卢白羽,安徽大学学报(哲学社会科学版),期刊,,262.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=186&recid=&FileName=ADZS202004008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 卢白羽,古今之争; 弗·施勒格尔; 《论古希腊诗研究》; 文学现代性;,社会科学Ⅱ辑; 哲学与人文科学,世界文学
187,187,2020/7/10,187.0,重构德意志文学史——艾辛多夫《德意志文学史》与19世纪德意志的宗派问题,陈曦,安徽大学学报(哲学社会科学版),期刊,,134.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=187&recid=&FileName=ADZS202004007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 陈曦,艾辛多夫; 德意志文学史; 天主教;,社会科学Ⅱ辑; 哲学与人文科学,世界文学; 宗教
188,188,2020/7/10,188.0,地域文化翻译研究——以海外徽学著作翻译为例,詹全旺,安徽大学学报(哲学社会科学版),期刊,1.0,353.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=188&recid=&FileName=ADZS202004009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 詹全旺,文化; 层级; 多样性; 地域文化; 徽文化; 翻译研究;,社会科学Ⅱ辑; 哲学与人文科学,外国语言文字
189,189,2020/7/10,189.0,德国浪漫派的改宗问题初探——兼论其审美动机和政治诉求,谷裕,安徽大学学报(哲学社会科学版),期刊,,283.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=189&recid=&FileName=ADZS202004006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 谷裕,德国浪漫派; 改宗; 施勒格尔; 瓦肯罗德; 诺瓦利斯;,社会科学Ⅱ辑; 哲学与人文科学,世界历史
190,190,2020/7/10,190.0,从科举到新学:清代苏州大阜潘氏的家族教育及其近代转型,张淑贤,安徽大学学报(哲学社会科学版),期刊,2.0,306.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=190&recid=&FileName=ADZS202004002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张淑贤,江南望族; 苏州; 徽州; 大徽州; 宗族; 教育; 科举;,社会科学Ⅱ辑; 哲学与人文科学,中国古代史; 教育理论与教育管理
191,191,2020/7/10,191.0,徽州普通家族的谱系构建——歙县刻工家族虬川黄氏族谱编纂考,张舰戈,安徽大学学报(哲学社会科学版),期刊,2.0,260.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=191&recid=&FileName=ADZS202004001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张舰戈,徽州; 宗族; 族谱; 刻书业;,社会科学Ⅱ辑; 哲学与人文科学,人物传记
192,192,2020/7/10,192.0,论康德对人类“希望”的理性奠基,王建军,安徽大学学报(哲学社会科学版),期刊,3.0,199.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=192&recid=&FileName=ADZS202004003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王建军,康德; 希望; 道德的意念; 根本恶; 立法的理性;,社会科学Ⅱ辑; 哲学与人文科学,哲学
193,193,2020/7/10,193.0,“精神之存在是一块骨头”——论《精神现象学》中的“观察的理性”,姜勇君,安徽大学学报(哲学社会科学版),期刊,,201.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=193&recid=&FileName=ADZS202004004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 姜勇君,黑格尔; 《精神现象学》; “观察的理性”; 近代科学;,社会科学Ⅱ辑; 哲学与人文科学,哲学
194,194,2020/7/10,194.0,我国职务犯罪监察调查工作中的监检关系问题研究,吕泽华,安徽大学学报(哲学社会科学版),期刊,4.0,597.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=194&recid=&FileName=ADZS202004012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 吕泽华,监察调查; 监检关系; 法理; 政策; 逻辑范式;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 诉讼法与司法制度
195,195,2020/7/10,195.0,新监察制度与认罪认罚从宽制度的错位及衔接,孔令勇,安徽大学学报(哲学社会科学版),期刊,8.0,817.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=195&recid=&FileName=ADZS202004013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 孔令勇,监察制度; 认罪认罚从宽制度; 《监察法》; 衔接;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 诉讼法与司法制度
196,196,2020/7/10,196.0,公立高校教师解聘纠纷的司法审查困境及其破解,周钟敏,安徽大学学报(哲学社会科学版),期刊,3.0,486.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=196&recid=&FileName=ADZS202004014&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 周钟敏,公立高校; 教师解聘; 聘任合同; 行政协议; 司法审查;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
197,197,2020/7/10,197.0,网络暴力刑法规制的困境分析与出路探究,石经海; 黄亚瑞,安徽大学学报(哲学社会科学版),期刊,10.0,4054.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=197&recid=&FileName=ADZS202004011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 石经海1 黄亚瑞2,网络暴力; 群体性欺凌; 刑法规制失位; 网络暴力罪;,社会科学Ⅱ辑; 社会科学Ⅰ辑,刑法
198,198,2020/7/10,198.0,论检察机关在刑事审前程序中的主导地位,洪浩; 朱良,安徽大学学报(哲学社会科学版),期刊,13.0,651.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=198&recid=&FileName=ADZS202004010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 洪浩1,2 朱良1",检察机关; 审前程序; 主导地位;,社会科学Ⅱ辑; 社会科学Ⅰ辑,诉讼法与司法制度
199,199,2020/7/10,199.0,三元边际、STRI指数与中国服务贸易开放度检验——兼顾“一带一路”与发达经济体样本数据,金泽虎; 石乐,安徽大学学报(哲学社会科学版),期刊,,648.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=199&recid=&FileName=ADZS202004015&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 金泽虎 石乐,三元边际; STRI指数; 服务贸易开放度; “一带一路”;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革; 贸易经济
200,200,2020/7/10,200.0,乡村振兴战略科技支撑路径的理论模型构建,储节旺; 曹振祥,安徽大学学报(哲学社会科学版),期刊,14.0,1201.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=200&recid=&FileName=ADZS202004016&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 储节旺1 曹振祥2,乡村振兴; 美丽乡村建设; 科技支撑; 农村; 农业; 扎根理论;,社会科学Ⅱ辑; 经济与管理科学,农业经济
201,201,2020/7/10,201.0,新中国区域经济发展70年:走向高质量发展之路,陈建军; 黄洁,安徽大学学报(哲学社会科学版),期刊,5.0,691.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=201&recid=&FileName=ADZS202004017&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 陈建军1 黄洁2,区域经济发展; “中国模式”; 央地分权; 城市群; 集聚; 长三角;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革
202,202,2020/5/10,202.0,人工智能文学的诠释困境及其出路,王泽庆; 孟凡萧,安徽大学学报(哲学社会科学版),期刊,4.0,585.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=202&recid=&FileName=ADZS202003007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王泽庆 孟凡萧,人工智能文学; 微软小冰; 网络文学批评;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,文艺理论; 自动化技术
203,203,2020/5/10,203.0,人工智能创作、“作者之死”与人的主体性之反思,郑鹏,安徽大学学报(哲学社会科学版),期刊,4.0,848.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=203&recid=&FileName=ADZS202003008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 郑鹏,人工智能; 作者之死; 主体; 罗兰·巴特; 福柯;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,文艺理论; 自动化技术
204,204,2020/5/10,204.0,百年来我国“东方史”建构的国外背景、理论探索与问题,王向远,安徽大学学报(哲学社会科学版),期刊,1.0,257.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=204&recid=&FileName=ADZS202003001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王向远,东方学; 东方史; 东洋学;,社会科学Ⅱ辑; 哲学与人文科学,世界历史
205,205,2020/5/10,205.0,齿德双隆:明代徽州的“寿官”,祝虻,安徽大学学报(哲学社会科学版),期刊,1.0,128.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=205&recid=&FileName=ADZS202003002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 祝虻,明代; 徽州; 寿官; 优老; 乡饮;,社会科学Ⅱ辑; 哲学与人文科学; 社会科学Ⅰ辑,中国古代史; 中国政治与国际政治
206,206,2020/5/10,206.0,明清之际徽州清丈人役的承充、组织与田土处置,曾旭彤; 黄忠鑫,安徽大学学报(哲学社会科学版),期刊,3.0,248.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=206&recid=&FileName=ADZS202003003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 曾旭彤1 黄忠鑫2,土地清丈; 徽州; 图甲; 差役; 图正; 鱼鳞册;,社会科学Ⅱ辑; 哲学与人文科学; 经济与管理科学,中国古代史; 农业经济
207,207,2020/5/10,207.0,天人之分与职能之异——《荀子·天论》“官人守天而自为守道也”新诠,姚勇,安徽大学学报(哲学社会科学版),期刊,,361.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=207&recid=&FileName=ADZS202003004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 姚勇,《荀子·天论》; 官人; 圣人; 天人之分; 职能之异;,社会科学Ⅱ辑; 哲学与人文科学,哲学
208,208,2020/5/10,208.0,论方大镇的易学思想,郭振香,安徽大学学报(哲学社会科学版),期刊,3.0,157.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=208&recid=&FileName=ADZS202003005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 郭振香,方大镇; 舍用无体; 顿在渐中; 明辨差别;,社会科学Ⅱ辑; 哲学与人文科学,哲学
209,209,2020/5/10,209.0,正余的吞吐成环及双向开掘——论方以智的体用观及其创新,张昭炜,安徽大学学报(哲学社会科学版),期刊,2.0,140.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=209&recid=&FileName=ADZS202003006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张昭炜,方以智; 体用互余; 吞吐; 成环; 致用;,社会科学Ⅱ辑; 哲学与人文科学,哲学
210,210,2020/5/10,210.0,新时代我国行政行为法研究的新进展,章志远,安徽大学学报(哲学社会科学版),期刊,6.0,1126.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=210&recid=&FileName=ADZS202003009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 章志远,新时代; 行政行为法; 行政法总则;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
211,211,2020/5/10,211.0,面向新时代的行政法基本原理,李洪雷,安徽大学学报(哲学社会科学版),期刊,7.0,2232.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=211&recid=&FileName=ADZS202003010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李洪雷,行政法; 基本原理; 基本原则; 体系; 法律关系;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
212,212,2020/5/10,212.0,中国行政法学分论研究:体系、课题与立场,宋华琳,安徽大学学报(哲学社会科学版),期刊,6.0,679.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=212&recid=&FileName=ADZS202003011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 宋华琳,行政法学分论; 秩序行政法; 经济行政法; 给付行政法; 风险行政法;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
213,213,2020/5/10,213.0,当前我国行政组织法研究的现状与展望,李昕,安徽大学学报(哲学社会科学版),期刊,2.0,1061.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=213&recid=&FileName=ADZS202003012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李昕,行政组织法; 政府职能; 组织形态;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
214,214,2020/5/10,214.0,绿色发展、人才集聚与城市创新力提升——基于长三角城市群的研究,李光龙; 江鑫,安徽大学学报(哲学社会科学版),期刊,14.0,1509.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=214&recid=&FileName=ADZS202003014&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李光龙 江鑫,绿色发展; 人才集聚; 创新驱动; 环境保护; 环境幸福感; 长三角;,社会科学Ⅱ辑; 经济与管理科学,人才学与劳动科学; 经济体制改革
215,215,2020/5/10,215.0,长三角地区共建世界级产业集群的推进路径研究,王振,安徽大学学报(哲学社会科学版),期刊,2.0,777.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=215&recid=&FileName=ADZS202003013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王振,区域一体化; 长三角; 世界级产业集群; 分工合作; 推进路径;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革
216,216,2020/5/10,216.0,货币政策不确定性、金融摩擦与企业投资,徐亚平; 汪虹,安徽大学学报(哲学社会科学版),期刊,15.0,1045.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=216&recid=&FileName=ADZS202003015&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 徐亚平 汪虹,货币政策不确定性; 金融摩擦; 企业投资; 融资约束; 产权异质性;,社会科学Ⅱ辑; 经济与管理科学,企业经济; 金融
217,217,2020/5/10,217.0,预算软约束、经济增长与地方政府隐性债务规模,管治华; 范宇翔,安徽大学学报(哲学社会科学版),期刊,8.0,1003.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=217&recid=&FileName=ADZS202003016&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 管治华 范宇翔,预算软约束; 经济增长; 隐性债务;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革; 财政与税收; 证券
218,218,2020/3/10,218.0,明代徽州木商经营活动述略,范金民,安徽大学学报(哲学社会科学版),期刊,9.0,450.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=218&recid=&FileName=ADZS202002001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 范金民,明代; 徽州; 徽商; 木商; 山林经济; 木材贸易;,社会科学Ⅱ辑; 农业科技; 哲学与人文科学; 经济与管理科学,林业; 中国古代史; 农业经济
219,219,2020/3/10,219.0,从兰台聚到东皋会:梁初京师文学场域的构建与冲突,刘祥,安徽大学学报(哲学社会科学版),期刊,2.0,234.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=219&recid=&FileName=ADZS202002006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 刘祥,梁武帝; 任昉; 沈约; 兰台; 东皋;,社会科学Ⅱ辑; 哲学与人文科学,中国文学
220,220,2020/3/10,220.0,情节套用:论《战国策》中的模式化虚构创作,苗江磊,安徽大学学报(哲学社会科学版),期刊,,313.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=220&recid=&FileName=ADZS202002007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 苗江磊,《战国策》; 揣摩之术; 虚构创作; 情节模式化; 言辞模式化;,社会科学Ⅱ辑; 哲学与人文科学,中国文学
221,221,2020/3/10,221.0,清末民初徽州京庄茶商经营实态研究——以吴炽甫京茶庄商业账簿为中心,马勇虎; 马路,安徽大学学报(哲学社会科学版),期刊,4.0,296.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=221&recid=&FileName=ADZS202002002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 马勇虎1 马路2,徽州; 徽商; 茶商; 吴炽甫; 京庄茶; 商业账簿;,社会科学Ⅱ辑; 哲学与人文科学; 经济与管理科学,中国近现代史; 农业经济
222,222,2020/3/10,222.0,“有多少Schein，就有多少Sein”——对现象学“第一条原则”的再考察,贺念,安徽大学学报(哲学社会科学版),期刊,,279.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=222&recid=&FileName=ADZS202002004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 贺念,胡塞尔; 海德格尔; 亨利; 现象学原则; Schein; Sein;,社会科学Ⅱ辑; 哲学与人文科学,哲学
223,223,2020/3/10,223.0,德里达论“被书写的无意识”——以对胡塞尔和弗洛伊德“无意识”概念的解构为线索,黄旺,安徽大学学报(哲学社会科学版),期刊,1.0,482.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=223&recid=&FileName=ADZS202002005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 黄旺,无意识; 意识; 现象学; 弗洛伊德; 精神分析; 欲力（Trieb）;,社会科学Ⅱ辑; 哲学与人文科学,哲学
224,224,2020/3/10,224.0,方以智《药地炮庄》的诠释特色,张永义,安徽大学学报(哲学社会科学版),期刊,2.0,263.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=224&recid=&FileName=ADZS202002008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张永义,方以智; 托孤说; 觉浪道盛; 庄子; 参同; 炮制; 拈提; 三教会通;,社会科学Ⅱ辑; 哲学与人文科学,哲学
225,225,2020/3/10,225.0,康德论人性中的善恶共居,刘凤娟,安徽大学学报(哲学社会科学版),期刊,8.0,810.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=225&recid=&FileName=ADZS202002003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 刘凤娟,康德; 人性; 向善的禀赋; 趋恶的倾向;,社会科学Ⅱ辑; 哲学与人文科学,伦理学
226,226,2020/3/10,226.0,美国长臂管辖权研究——兼论中国的因应与借鉴,霍政欣; 金博恒,安徽大学学报(哲学社会科学版),期刊,21.0,2779.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=226&recid=&FileName=ADZS202002009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 霍政欣 金博恒,长臂管辖权; 管辖权冲突; 民事诉讼法;,社会科学Ⅱ辑; 社会科学Ⅰ辑,法理、法史; 诉讼法与司法制度
227,227,2020/3/10,227.0,我国灰色地带就业的法律反思与规制,李坤刚; 王一帆,安徽大学学报(哲学社会科学版),期刊,9.0,1049.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=227&recid=&FileName=ADZS202002010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 李坤刚1 王一帆1,2",灰色地带就业; 劳动关系; 劳务关系; 从属性; 社会保险;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 人才学与劳动科学
