69.0,中国自由贸易试验区发展脉络、主要成效及高质量发展对策,朱福林,北京工商大学学报(社会科学版),2021-05-18,期刊,3.0,874.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=69&recid=&FileName=BJSB202103002&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
70.0,渠道边界人员间关系对角色外利他行为的影响——基于移情关怀与观点采择的中介作用,王立磊; 党宇梅; 胥兴安,北京工商大学学报(社会科学版),2021-05-18,期刊,1.0,534.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=70&recid=&FileName=BJSB202103003&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
71.0,个性化契约对员工契约寻求行为的影响机制研究,夏宇寰; 张明玉; 张晓燕,北京工商大学学报(社会科学版),2021-05-18,期刊,1.0,634.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=71&recid=&FileName=BJSB202103008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
72.0,北京经济高质量发展研究,王文举; 祝凌瑶,北京工商大学学报(社会科学版),2021-05-18,期刊,4.0,1131.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=72&recid=&FileName=BJSB202103009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
73.0,盈余管理的新策略:来自母子公司交易的经验证据,张新民; 陈帅; 卿琛,北京工商大学学报(社会科学版),2021-03-18,期刊,3.0,732.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=73&recid=&FileName=BJSB202102004&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
74.0,强制性分红政策的公司治理作用研究,童盼; 秦栋倩; 赵一茗,北京工商大学学报(社会科学版),2021-03-18,期刊,2.0,504.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=74&recid=&FileName=BJSB202102005&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
75.0,决策权配置集中化与现金持有,刘嫦; 赵锐,北京工商大学学报(社会科学版),2021-03-18,期刊,3.0,541.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=75&recid=&FileName=BJSB202102006&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
76.0,企业战略差异度与融资约束——基于信息不对称视角的研究,张静; 张焰朝,北京工商大学学报(社会科学版),2021-03-18,期刊,13.0,1978.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=76&recid=&FileName=BJSB202102008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
77.0,教育与居民金融知识水平——来自中国家庭金融调查数据的证据,宋敏; 甘煦; 周洋,北京工商大学学报(社会科学版),2021-03-18,期刊,3.0,786.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=77&recid=&FileName=BJSB202102007&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
78.0,双边自由贸易协定是否降低了中国的对外投资壁垒?——基于三阶段DEA与PSM-DID模型的考察,张宇; 蒋殿春,北京工商大学学报(社会科学版),2021-03-18,期刊,2.0,1236.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=78&recid=&FileName=BJSB202102002&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
79.0,互联网对流通服务业与制造业融合的影响机制研究,赵霞; 宁忆童,北京工商大学学报(社会科学版),2021-03-18,期刊,5.0,776.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=79&recid=&FileName=BJSB202102003&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
80.0,返乡创业者的外出经历与电商创业——基于全国返乡创业调查数据的分析,何晓斌; 柳建坤,北京工商大学学报(社会科学版),2021-03-18,期刊,10.0,773.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=80&recid=&FileName=BJSB202102009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
81.0,财务估值原理引领企业战略规划与盈利模式转型,汤谷良,北京工商大学学报(社会科学版),2021-03-18,期刊,15.0,1470.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=81&recid=&FileName=BJSB202102001&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
82.0,人口老龄化背景下“时间银行”演变及其对我国经济社会发展的启示,陈功; 吴振东,北京工商大学学报(社会科学版),2021-03-18,期刊,8.0,1541.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=82&recid=&FileName=BJSB202102010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
83.0,“区块链+国家审计”助力大数据反腐研究,蒋尧明; 杨嘉逸; 唐衍军,北京工商大学学报(社会科学版),2021-01-18,期刊,10.0,2316.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=83&recid=&FileName=BJSB202101004&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
84.0,异常审计费用、审计质量与股价崩盘风险,宫义飞; 罗开心; 龙思橼,北京工商大学学报(社会科学版),2021-01-18,期刊,10.0,1826.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=84&recid=&FileName=BJSB202101006&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
85.0,客户关系、竞争战略与费用黏性——基于沪深A股制造业上市公司数据,张继德; 韩月; 李坤璟,北京工商大学学报(社会科学版),2021-01-18,期刊,7.0,951.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=85&recid=&FileName=BJSB202101005&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
86.0,需求不确定性、股权激励与企业成本弹性,韦琳; 姚泳西; 顾群,北京工商大学学报(社会科学版),2021-01-18,期刊,5.0,723.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=86&recid=&FileName=BJSB202101007&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
87.0,税收激励与企业创新——来自“营改增”的经验证据,王瑶; 彭凯; 支晓强,北京工商大学学报(社会科学版),2021-01-18,期刊,11.0,1433.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=87&recid=&FileName=BJSB202101008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
88.0,基于跨界融合的“千店千面”零售模式研究——以超市发的创新实践为例,刘文纲; 吕雪松,北京工商大学学报(社会科学版),2021-01-18,期刊,4.0,945.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=88&recid=&FileName=BJSB202101002&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
89.0,传统零售企业从单渠道转型为全渠道的路径和机理——基于永辉超市的纵向案例研究,李玉霞; 庄贵军; 卢亭宇,北京工商大学学报(社会科学版),2021-01-18,期刊,11.0,2683.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=89&recid=&FileName=BJSB202101003&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
90.0,网络零售的经济学分析,王国顺; 王瑾,北京工商大学学报(社会科学版),2021-01-18,期刊,3.0,476.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=90&recid=&FileName=BJSB202101010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
91.0,僵尸企业的生成、危害及处置——文献综述和未来研究方向,李旭超; 刘丁华; 金祥荣,北京工商大学学报(社会科学版),2021-01-18,期刊,3.0,1460.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=91&recid=&FileName=BJSB202101011&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
92.0,幸福营销:一个新的管理框架,李飞,北京工商大学学报(社会科学版),2021-01-18,期刊,3.0,569.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=92&recid=&FileName=BJSB202101001&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
93.0,中国劳动收入份额的时空分异特征及动态演变研究,徐雷; 杨家辉; 郑理,北京工商大学学报(社会科学版),2021-01-18,期刊,1.0,717.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=93&recid=&FileName=BJSB202101009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
94.0,行政干预、晋升激励与过度投资,杜勇; 张路,北京工商大学学报(社会科学版),2020-11-18,期刊,12.0,802.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=94&recid=&FileName=BJSB202006006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
95.0,互捐行为中捐出方的运行效率——以企业背景公益基金会为研究对象,李宇立; 梁娟; 袁晓红,北京工商大学学报(社会科学版),2020-11-18,期刊,1.0,225.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=95&recid=&FileName=BJSB202006004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
96.0,中国营销渠道研究30年:回顾与展望,张闯,北京工商大学学报(社会科学版),2020-11-18,期刊,5.0,1727.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=96&recid=&FileName=BJSB202006001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
97.0,消费情景、感知质量对产品溢价的影响——基于自动售货机业态的实证研究,高振; 江若尘,北京工商大学学报(社会科学版),2020-11-18,期刊,6.0,1341.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=97&recid=&FileName=BJSB202006002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
98.0,供应商—客户关系与代理成本,林钟高; 邱悦旻,北京工商大学学报(社会科学版),2020-11-18,期刊,5.0,808.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=98&recid=&FileName=BJSB202006003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
99.0,科技服务业集聚对产业升级的影响研究,姚战琪,北京工商大学学报(社会科学版),2020-11-18,期刊,15.0,890.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=99&recid=&FileName=BJSB202006009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
100.0,公允价值变动、市场化程度与审计收费,马建威; 李江; 姜楠楠,北京工商大学学报(社会科学版),2020-11-18,期刊,9.0,990.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=100&recid=&FileName=BJSB202006005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
101.0,实体超市主管信任对一线员工工作投入的影响研究,金冬梅; 李丹; 温志毅,北京工商大学学报(社会科学版),2020-11-18,期刊,,284.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=101&recid=&FileName=BJSB202006008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
102.0,交易型平台企业规制中的相关市场界定——以网约车平台为例,易芳; 孟昌; 陈丽月,北京工商大学学报(社会科学版),2020-11-18,期刊,6.0,975.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=102&recid=&FileName=BJSB202006010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
103.0,战略差异与商业信用提供,李高波,北京工商大学学报(社会科学版),2020-11-18,期刊,10.0,425.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=103&recid=&FileName=BJSB202006007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
104.0,区域价格收敛视角下中国国内市场一体化的演变特征分析,李朝鲜,北京工商大学学报(社会科学版),2020-09-09,期刊,3.0,348.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=104&recid=&FileName=BJSB202005002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
105.0,董事海外背景与分析师盈余预测——基于企业绩效与信息质量的中介效应,薛雨佳,北京工商大学学报(社会科学版),2020-09-09,期刊,5.0,984.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=105&recid=&FileName=BJSB202005008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
106.0,进入规制强度对创业质量的影响研究——基于跨国数据的分析,周清杰; 张志芳,北京工商大学学报(社会科学版),2020-09-09,期刊,7.0,474.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=106&recid=&FileName=BJSB202005010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
107.0,我国非司法ODR的适用与完善——以闲鱼小法庭为例,韩烜尧,北京工商大学学报(社会科学版),2020-09-09,期刊,8.0,1385.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=107&recid=&FileName=BJSB202005011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
108.0,预算管理体制的本质与变革,谢志华,北京工商大学学报(社会科学版),2020-09-09,期刊,7.0,757.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=108&recid=&FileName=BJSB202005003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
109.0,生产性服务进口技术复杂度对我国高技术制造企业自主创新的影响研究,陈虹; 王蓓,北京工商大学学报(社会科学版),2020-09-09,期刊,2.0,591.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=109&recid=&FileName=BJSB202005006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
110.0,新时代的“新零售”:数字经济浪潮下的电商转型升级趋势,汪旭晖,北京工商大学学报(社会科学版),2020-09-09,期刊,55.0,3936.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=110&recid=&FileName=BJSB202005004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
111.0,贸易便利化与全球价值链嵌入,吕越; 李美玉,北京工商大学学报(社会科学版),2020-09-09,期刊,9.0,1495.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=111&recid=&FileName=BJSB202005005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
112.0,区块链技术在旅游业的应用创新及未来发展,黄先开,北京工商大学学报(社会科学版),2020-09-09,期刊,10.0,1720.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=112&recid=&FileName=BJSB202005001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
113.0,经济政策不确定性与公司社会责任信息披露,刘惠好; 冯永佳,北京工商大学学报(社会科学版),2020-09-09,期刊,10.0,1265.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=113&recid=&FileName=BJSB202005007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
114.0,什么样的税收优惠能够激励高新技术企业创新——来自优惠强度与具体优惠政策的经验证据,孙自愿; 梁晨; 卫慧芳,北京工商大学学报(社会科学版),2020-09-09,期刊,34.0,2565.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=114&recid=&FileName=BJSB202005009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
115.0,迈向“十四五”的中国服务业:趋势预判、关键突破与政策思路,夏杰长,北京工商大学学报(社会科学版),2020-07-18,期刊,14.0,1381.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=115&recid=&FileName=BJSB202004001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
116.0,中国期货市场的发展回顾与展望,胡俞越,北京工商大学学报(社会科学版),2020-07-18,期刊,8.0,1925.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=116&recid=&FileName=BJSB202004002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
117.0,中国收入不平等:发展、转型和政策,李实; Terry Sicular; Finn Tarp,北京工商大学学报(社会科学版),2020-07-18,期刊,28.0,2346.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=117&recid=&FileName=BJSB202004003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
118.0,收入结构与居民收入差距变动——新中国成立以来收入差距的基本特征,罗楚亮,北京工商大学学报(社会科学版),2020-07-18,期刊,17.0,1394.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=118&recid=&FileName=BJSB202004004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
119.0,中国企业的国际竞争力:历史演进与未来的政策选择,钱学锋; 王备,北京工商大学学报(社会科学版),2020-07-18,期刊,7.0,930.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=119&recid=&FileName=BJSB202004005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
120.0,国家级经济技术开发区进口外溢与区外城市的经济增长,许统生; 罗雪,北京工商大学学报(社会科学版),2020-07-18,期刊,1.0,297.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=120&recid=&FileName=BJSB202004006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
121.0,沪港通如何影响公司现金持有?,杨兴全; 李沙沙,北京工商大学学报(社会科学版),2020-07-18,期刊,12.0,1044.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=121&recid=&FileName=BJSB202004007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
122.0,控股股东持股比例如何影响企业生产率,潘凌云; 董竹,北京工商大学学报(社会科学版),2020-07-18,期刊,2.0,410.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=122&recid=&FileName=BJSB202004008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
123.0,网络借贷行业风险与投资者信心——基于百度搜索指数的研究,张智颖; 田秀娟; 张海洋,北京工商大学学报(社会科学版),2020-07-18,期刊,1.0,674.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=123&recid=&FileName=BJSB202004009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
124.0,居民家庭的过度负债:度量与特征——来自中国家庭微观调查数据的分析,吴锟; 王琎; 赵越超,北京工商大学学报(社会科学版),2020-07-18,期刊,7.0,769.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=124&recid=&FileName=BJSB202004010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
125.0,时变视角下房价对制造业投资影响的再审视,Nguyen Thithuha; 罗雪筠,北京工商大学学报(社会科学版),2020-07-18,期刊,2.0,264.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=125&recid=&FileName=BJSB202004011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
126.0,战略规划流程、绩效指标因果联系与预算目标承诺:一项调查研究,李鹤尊; 张晶晶; 段文譞,北京工商大学学报(社会科学版),2020-05-18,期刊,7.0,499.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=126&recid=&FileName=BJSB202003009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
127.0,中国批发和零售业在产业链上位置的动态变迁,司增绰; 周坤; 王世进,北京工商大学学报(社会科学版),2020-05-18,期刊,5.0,531.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=127&recid=&FileName=BJSB202003006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
128.0,关税对企业贸易边际的异质性影响——基于关税水平和关税政策不确定性的视角,赵晓涛; 邱斌; 陈晓平,北京工商大学学报(社会科学版),2020-05-18,期刊,6.0,601.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=128&recid=&FileName=BJSB202003007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
129.0,家庭资产选择、地区经济特征与居民消费水平,王彦伟,北京工商大学学报(社会科学版),2020-05-18,期刊,9.0,783.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=129&recid=&FileName=BJSB202003011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
130.0,供应链管理的兴起:新动能、新特征与新学科,何明珂,北京工商大学学报(社会科学版),2020-05-18,期刊,25.0,2042.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=130&recid=&FileName=BJSB202003001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
131.0,战略引领型预算的机理及实现方式,杨有红,北京工商大学学报(社会科学版),2020-05-18,期刊,4.0,240.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=131&recid=&FileName=BJSB202003002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
132.0,国有企业混合所有制改革:现状与理论探讨,毛新述,北京工商大学学报(社会科学版),2020-05-18,期刊,35.0,2686.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=132&recid=&FileName=BJSB202003003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
133.0,媒体监督的制度要件价值及作用机制研究——基于食品安全事件的案例分析,倪国华,北京工商大学学报(社会科学版),2020-05-18,期刊,8.0,1184.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=133&recid=&FileName=BJSB202003004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
134.0,“一带一路”沿线国家营商环境对经济发展的影响——基于世界银行营商环境指标体系的分析,崔鑫生,北京工商大学学报(社会科学版),2020-05-18,期刊,21.0,2229.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=134&recid=&FileName=BJSB202003005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
135.0,企业资源配置战略与盈余持续性,彭爱武; 张新民,北京工商大学学报(社会科学版),2020-05-18,期刊,18.0,1197.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=135&recid=&FileName=BJSB202003008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
136.0,MD&A语言真诚性能够提高资本市场定价效率吗?——基于股价同步性的分析,王运陈; 贺康; 万丽梅,北京工商大学学报(社会科学版),2020-05-18,期刊,5.0,773.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=136&recid=&FileName=BJSB202003010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
137.0,服务贸易限制、制度质量与国家经济增长,鲁慧鑫; 郭根龙; 冯宗宪,北京工商大学学报(社会科学版),2020-03-18,期刊,7.0,1011.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=137&recid=&FileName=BJSB202002005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
138.0,卖空压力对企业债券期限选择的影响——来自中国放松卖空管制准自然实验的证据,王攀娜; 徐博韬; 尹长萍,北京工商大学学报(社会科学版),2020-03-18,期刊,2.0,374.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=138&recid=&FileName=BJSB202002008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
139.0,股东资源与公司财务理论,王斌,北京工商大学学报(社会科学版),2020-03-18,期刊,17.0,895.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=139&recid=&FileName=BJSB202002002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
140.0,中国高新技术发展行动的成就及政策思考——基于“火炬计划”实施的测度分析,李金华,北京工商大学学报(社会科学版),2020-03-18,期刊,7.0,690.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=140&recid=&FileName=BJSB202002003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
141.0,我国债券市场政府会计信息披露研究——以省级政府信用评级报告为例,王芳; 沈彦杰; 高女杰,北京工商大学学报(社会科学版),2020-03-18,期刊,7.0,1073.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=141&recid=&FileName=BJSB202002006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
142.0,并购重组业绩承诺实施风险与中小股东利益保护——以雅百特为例,孔宁宁; 吴蕾; 陈绾墨,北京工商大学学报(社会科学版),2020-03-18,期刊,52.0,3527.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=142&recid=&FileName=BJSB202002007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
143.0,改革开放以来中国保险业发展的回顾与展望,王绪瑾; 王浩帆,北京工商大学学报(社会科学版),2020-03-18,期刊,26.0,2770.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=143&recid=&FileName=BJSB202002009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
144.0,“偿二代”下寿险公司风险与资本关系的实证研究——基于与偿一代对比研究的视角,孙武军; 李政,北京工商大学学报(社会科学版),2020-03-18,期刊,6.0,611.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=144&recid=&FileName=BJSB202002010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
145.0,非正式制度、市场化进程与政府补贴——来自中国A股上市公司的经验证据,何理; 冯科,北京工商大学学报(社会科学版),2020-03-18,期刊,4.0,797.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=145&recid=&FileName=BJSB202002011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
146.0,如何应对我国经济面临的新矛盾及新挑战,刘伟,北京工商大学学报(社会科学版),2020-03-18,期刊,5.0,591.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=146&recid=&FileName=BJSB202002001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
147.0,企业利用FTA出口的影响因素分析,岳文; 韩剑,北京工商大学学报(社会科学版),2020-03-18,期刊,3.0,426.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=147&recid=&FileName=BJSB202002004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
148.0,金融摩擦的测算与国际比较:基于DSGE乘数效应的分析,冯燕妮; 沈沛龙,北京工商大学学报(社会科学版),2020-01-15,期刊,3.0,459.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=148&recid=&FileName=BJSB202001010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
149.0,我国老年人养老金收入的性别差距,詹鹏,北京工商大学学报(社会科学版),2020-01-15,期刊,14.0,919.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=149&recid=&FileName=BJSB202001008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
150.0,零售便利化的演进轨迹及规律研究——基于新中国成立70年来的历史考察,李飞; 徐陶然,北京工商大学学报(社会科学版),2020-01-15,期刊,5.0,324.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=15&CurRec=150&recid=&FileName=BJSB202001001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=
